Time of Day [h:m:s:ms],Participant,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Class
13:49:27:213,26,Blink,Fixation,7,55,0,0,589.2409,753.1337,1
13:49:27:229,26,Blink,Fixation,7,55,0,0,586.8824,765.9102,1
13:49:27:246,26,Blink,Fixation,7,55,0,0,586.2162,762.5624,1
13:49:27:263,26,Blink,Fixation,7,55,0,0,589.4996,764.9724,1
13:49:27:279,26,Blink,Fixation,7,55,0,0,589.8623,766.8808,1
13:49:27:296,26,Blink,Fixation,7,55,0,0,589.9128,768.0217,1
13:49:27:313,26,Saccade,Fixation,52,55,567.7668,852.2267,589.5115,767.8222,1
13:49:27:330,26,Saccade,Fixation,52,55,569.4856,853.709,585.6159,774.3138,1
13:49:27:346,26,Saccade,-,52,-,568.9115,849.2373,489.27,882.4683,1
13:49:27:363,26,Saccade,-,52,-,459.3596,864.6628,0,0,1
13:49:27:380,26,Fixation,-,59,-,560.5117,891.4363,0,0,1
13:49:27:396,26,Fixation,-,59,-,562.2579,872.8142,0,0,1
13:49:27:413,26,Fixation,-,59,-,0,0,0,0,1
13:49:27:430,26,Fixation,Saccade,59,50,561.2816,888.1207,477.5116,1013.6183,1
13:49:27:446,26,Fixation,Fixation,59,56,559.4856,870.6853,562.6737,917.77,1
13:49:27:463,26,Fixation,Fixation,59,56,566.7112,870.9803,575.182,896.1188,1
13:49:27:480,26,Fixation,Fixation,59,56,565.2182,864.775,575.0771,887.5714,1
13:49:27:496,26,Fixation,Fixation,59,56,564.7724,862.939,577.1329,877.5418,1
13:49:27:513,26,Fixation,Fixation,59,56,564.5276,861.0286,574.2166,851.183,1
13:49:27:530,26,Fixation,Fixation,59,56,566.1511,865.2015,572.1683,854.0017,1
13:49:27:547,26,Fixation,Fixation,59,56,566.1796,865.4492,570.9758,868.1883,1
13:49:27:563,26,Fixation,Fixation,59,56,567.7822,860.633,569.5405,860.7913,1
13:49:27:580,26,Fixation,Fixation,59,56,568.7625,860.3511,572.9065,867.3655,1
13:49:27:597,26,Fixation,Fixation,59,56,568.504,861.5034,573.7863,866.3,1
13:49:27:613,26,Fixation,Fixation,59,56,571.2863,859.5201,575.925,862.1965,1
13:49:27:630,26,Fixation,Fixation,59,56,573.0572,858.4201,579.102,861.3085,1
13:49:27:647,26,Fixation,Fixation,59,56,569.8833,858.5747,579.9395,860.4945,1
13:49:27:663,26,Fixation,Fixation,59,56,569.4111,860.9127,582.1151,860.6877,1
13:49:27:680,26,Fixation,Fixation,59,56,568.2269,863.4494,583.0398,857.8166,1
13:49:27:697,26,Fixation,Fixation,59,56,568.0455,865.1514,585.8273,860.4982,1
13:49:27:713,26,Fixation,Fixation,59,56,567.0502,866.0219,590.3033,859.4487,1
13:49:27:730,26,Fixation,Fixation,59,56,565.5081,867.6975,589.6499,858.2696,1
13:49:27:747,26,Fixation,Fixation,59,56,566.3194,869.5223,593.5765,856.9828,1
13:49:27:764,26,Fixation,Fixation,59,56,566.8911,870.8852,594.0514,854.6247,1
13:49:27:780,26,Fixation,Fixation,59,56,566.3473,872.418,597.4277,857.9929,1
13:49:27:797,26,Fixation,Fixation,59,56,566.9058,873.6622,606.7844,854.0923,1
13:49:27:814,26,Fixation,Fixation,59,56,567.1898,874.8034,597.9107,851.1034,1
13:49:27:830,26,Fixation,Fixation,59,56,567.2089,875.9038,606.1229,849.9571,1
13:49:27:847,26,Fixation,Saccade,59,51,568.8922,875.1793,600.279,846.3397,1
13:49:27:864,26,Fixation,Fixation,59,57,570.4598,874.1891,607.5335,844.8344,1
13:49:27:880,26,Fixation,Fixation,59,57,572.0041,873.0979,606.3255,842.6945,1
13:49:27:897,26,Fixation,Fixation,59,57,572.8217,872.1312,604.4952,841.5704,1
13:49:27:914,26,Fixation,Fixation,59,57,573.1062,872.3336,608.6554,842.2396,1
13:49:27:931,26,Fixation,Fixation,59,57,574.6534,870.7953,608.1538,841.7074,1
13:49:27:947,26,Fixation,Fixation,59,57,573.8908,869.0628,608.7051,842.466,1
13:49:27:964,26,Fixation,Fixation,59,57,575.0069,869.2637,610.6628,841.6584,1
13:49:27:981,26,Fixation,Fixation,59,57,0,0,0,0,1
13:49:27:997,26,Fixation,Fixation,59,57,573.6017,868.7182,605.3884,844.284,1
13:49:28:014,26,Fixation,Fixation,59,57,574.0629,869.5352,606.2463,845.0504,1
13:49:28:031,26,Fixation,Fixation,59,57,574.4891,871.2604,607.3895,845.2622,1
13:49:28:047,26,Fixation,Fixation,59,57,575.3214,870.9523,608.5554,851.2482,1
13:49:28:064,26,Fixation,Fixation,59,57,574.9479,872.7614,609.2989,852.1897,1
13:49:28:081,26,Fixation,Fixation,59,57,574.9488,873.828,610.4588,853.0799,1
13:49:28:097,26,Fixation,Fixation,59,57,578.0598,876.3048,612.4813,857.2979,1
13:49:28:114,26,Fixation,Fixation,59,57,576.4942,877.4105,612.0008,860.4574,1
13:49:28:131,26,Fixation,Fixation,59,57,576.9545,879.1383,612.6075,864.253,1
13:49:28:148,26,Fixation,Fixation,59,57,579.1933,883.511,613.7061,865.713,1
13:49:28:164,26,Fixation,Fixation,59,57,577.9871,886.2694,612.9603,867.4465,1
13:49:28:181,26,Fixation,Fixation,59,57,0,0,0,0,1
13:49:28:198,26,Fixation,Fixation,59,57,579.2713,890.6939,610.6474,868.5957,1
13:49:28:214,26,Fixation,Fixation,59,57,582.8258,891.3538,610.5885,871.3822,1
13:49:28:231,26,Fixation,Fixation,59,57,582.8323,891.927,612.1647,873.0487,1
13:49:28:248,26,Fixation,Fixation,59,57,563.3584,925.8657,596.2894,915.129,1
13:49:28:264,26,-,Blink,-,11,0,0,0,0,1
13:49:28:281,26,-,Blink,-,11,553.4923,1122.6914,0,0,1
13:49:28:298,26,Blink,Blink,8,11,0,0,0,0,1
13:49:28:314,26,Blink,Blink,8,11,0,0,0,0,1
13:49:28:331,26,Blink,Blink,8,11,0,0,0,0,1
13:49:28:348,26,Blink,Blink,8,11,0,0,0,0,1
13:49:28:365,26,Blink,Fixation,8,58,0,0,553.2575,1125.0477,1
13:49:28:381,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:398,26,Blink,Fixation,8,58,0,0,546.1884,1124.673,1
13:49:28:415,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:431,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:448,26,Blink,Fixation,8,58,0,0,530.3862,1123.7117,1
13:49:28:465,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:481,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:498,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:515,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:532,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:548,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:565,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:582,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:598,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:615,26,Blink,Fixation,8,58,0,0,0,0,1
13:49:28:632,26,Saccade,Fixation,53,58,565.5229,1107.9173,516.7073,1075.0947,1
13:49:28:648,26,Saccade,Fixation,53,58,547.4965,1097.3285,528.2973,1077.4405,1
13:49:28:665,26,Saccade,Fixation,53,58,560.932,1096.1216,515.9916,1066.6316,1
13:49:28:682,26,Saccade,Fixation,53,58,553.6982,1094.1367,519.0945,1060.2801,1
11:04:52:952,25,Separator,Separator,1,1,-,-,-,-,1
11:04:52:968,25,Fixation,Fixation,1,1,490.1805,392.6446,471.7018,372.6435,1
11:04:52:985,25,Fixation,Fixation,1,1,486.6715,388.4376,468.0275,371.4834,1
11:04:53:001,25,Fixation,Fixation,1,1,474.6311,387.3901,469.6804,372.4581,1
11:04:53:018,25,Fixation,Fixation,1,1,478.4158,385.9919,467.4285,371.8356,1
11:04:53:035,25,Fixation,Fixation,1,1,473.8718,386.7657,468.5764,371.5782,1
11:04:53:051,25,Fixation,Fixation,1,1,471.5758,385.7103,470.1134,370.0124,1
11:04:53:068,25,Fixation,Fixation,1,1,469.0442,384.9911,468.6194,370.5789,1
11:04:53:085,25,Fixation,Fixation,1,1,469.4847,383.7576,469.3185,370.892,1
11:04:53:101,25,Fixation,Fixation,1,1,468.2145,383.1225,468.0689,370.4786,1
11:04:53:118,25,Fixation,Fixation,1,1,466.4457,382.2668,467.7079,370.5048,1
11:04:53:135,25,Fixation,Fixation,1,1,465.4762,380.2506,468.8463,370.7377,1
11:04:53:151,25,Fixation,Fixation,1,1,464.3325,378.41,469.1493,372.4137,1
11:04:53:168,25,Fixation,Fixation,1,1,463.4735,376.9884,469.2898,373.2112,1
11:04:53:185,25,Saccade,Saccade,1,1,465.4668,375.605,470.4326,371.7101,1
11:04:53:202,25,Fixation,Fixation,2,2,563.2311,370.4389,566.8296,368.4371,1
11:04:53:218,25,Fixation,Fixation,2,2,569.445,365.0739,580.4164,364.6667,1
11:04:53:235,25,Fixation,Fixation,2,2,573.5694,358.1096,584.1818,361.5383,1
11:04:53:252,25,Fixation,Fixation,2,2,572.5468,355.9292,586.7202,357.417,1
11:04:53:268,25,Fixation,Fixation,2,2,573.2519,352.2977,578.8473,356.6348,1
11:04:53:285,25,Fixation,Fixation,2,2,574.592,349.8637,582.2731,353.1488,1
11:04:53:302,25,Fixation,Fixation,2,2,574.8456,347.8548,584.3036,354.2493,1
11:04:53:318,25,Fixation,Fixation,2,2,576.0705,345.4978,581.1462,351.0966,1
11:04:53:335,25,Fixation,Fixation,2,2,576.7031,343.8339,580.8138,350.2915,1
11:04:53:352,25,Fixation,Fixation,2,2,576.5559,343.4381,583.9784,349.0757,1
11:04:53:368,25,Fixation,Fixation,2,2,576.6544,340.2537,582.6461,345.158,1
11:04:53:385,25,Fixation,Fixation,2,2,576.9184,337.7693,581.6688,343.8766,1
11:04:53:402,25,Fixation,Fixation,2,2,577.1156,336.6871,583.3577,341.1907,1
11:04:53:419,25,Fixation,Fixation,2,2,577.2936,335.5094,580.3796,340.3662,1
11:04:53:435,25,Fixation,Fixation,2,2,577.9864,333.0159,581.9259,338.2726,1
11:04:53:452,25,Fixation,Fixation,2,2,578.2691,330.9995,582.1195,337.1362,1
11:04:53:469,25,Fixation,Fixation,2,2,578.2478,329.3733,581.0381,336.2274,1
11:04:53:485,25,Fixation,Fixation,2,2,577.6814,327.1887,580.9787,334.4912,1
11:04:53:502,25,Fixation,Fixation,2,2,577.7564,325.9778,581.7522,333.0781,1
11:04:53:519,25,Fixation,Fixation,2,2,578.2209,325.5473,581.9289,332.2743,1
11:04:53:535,25,Fixation,Fixation,2,2,578.2036,323.3365,581.1386,330.244,1
11:04:53:552,25,Fixation,Fixation,2,2,578.1591,321.9664,582.0388,331.1696,1
11:04:53:569,25,Fixation,Fixation,2,2,578.869,321.2631,582.4572,331.34,1
11:04:53:586,25,Fixation,Fixation,2,2,579.5248,320.9228,581.2909,332.6657,1
11:04:53:602,25,Fixation,Fixation,2,2,579.6651,320.2374,581.7062,333.1459,1
11:04:53:619,25,Fixation,Fixation,2,2,578.5643,320.9102,580.9695,333.4853,1
11:04:53:636,25,Fixation,Fixation,2,2,579.2572,322.348,580.8107,333.7309,1
11:04:53:652,25,Fixation,Fixation,2,2,579.173,323.3297,581.9405,334.1661,1
11:04:53:669,25,Fixation,Fixation,2,2,580.1568,324.8078,582.7221,334.8219,1
11:04:53:686,25,Fixation,Fixation,2,2,579.5973,324.5771,582.3584,335.3917,1
11:04:53:702,25,Fixation,Fixation,2,2,579.5637,324.6856,583.2431,335.9757,1
11:04:53:719,25,Fixation,Fixation,2,2,579.3928,326.3727,582.6595,337.1631,1
11:04:53:736,25,Fixation,Fixation,2,2,578.8701,326.6872,581.1203,337.252,1
11:04:53:752,25,Fixation,Fixation,2,2,578.4179,326.9436,580.6466,337.154,1
11:04:53:769,25,Fixation,Fixation,2,2,577.4305,326.9626,581.8979,337.2501,1
11:04:53:786,25,Fixation,Fixation,2,2,576.7393,327.0277,583.0351,339.0683,1
11:04:53:803,25,Fixation,Fixation,2,2,577.1587,327.8653,584.3735,342.1984,1
11:04:53:819,25,Fixation,Fixation,2,2,576.887,328.1305,584.6468,342.6547,1
11:04:53:836,25,Fixation,Fixation,2,2,577.2273,328.4563,584.4776,344.1982,1
11:04:53:853,25,Fixation,Fixation,2,2,576.9573,327.7824,584.2996,344.8394,1
11:04:53:869,25,Fixation,Fixation,2,2,576.2959,328.5203,582.9506,346.0712,1
11:04:53:886,25,Fixation,Fixation,2,2,575.6252,329.0349,582.7589,346.4308,1
11:04:53:903,25,Fixation,Fixation,2,2,575.5539,329.0655,581.9175,346.3679,1
11:04:53:919,25,Fixation,Fixation,2,2,575.2401,329.3661,582.4089,346.9575,1
11:04:53:936,25,Fixation,Fixation,2,2,575.4178,330.3444,582.4523,347.9454,1
11:04:53:953,25,Fixation,Fixation,2,2,575.5918,331.1013,581.888,348.2878,1
11:04:53:970,25,Fixation,Fixation,2,2,574.5592,332.1445,580.8234,347.3692,1
11:04:53:986,25,Fixation,Fixation,2,2,574.6612,332.6077,579.1148,346.1437,1
11:04:54:003,25,Fixation,Fixation,2,2,574.6056,332.6705,578.1388,345.8539,1
11:04:54:020,25,Fixation,Fixation,2,2,574.0031,332.977,577.3623,345.9271,1
11:04:54:036,25,Fixation,Fixation,2,2,573.5615,333.9123,576.0673,346.2796,1
11:04:54:053,25,Fixation,Fixation,2,2,574.6878,335.7869,575.3678,346.5878,1
11:04:54:070,25,Fixation,Fixation,2,2,573.951,335.1893,574.6725,347.0826,1
11:04:54:086,25,Fixation,Fixation,2,2,573.8416,344.2354,574.3513,346.4784,1
11:04:54:103,25,Blink,Blink,1,1,0,0,0,0,1
11:04:54:120,25,Blink,Blink,1,1,0,0,0,0,1
11:04:54:136,25,Blink,Blink,1,1,0,0,0,0,1
11:04:54:153,25,Blink,Blink,1,1,0,0,0,0,1
11:04:54:170,25,Blink,Blink,1,1,0,0,0,0,1
11:04:54:187,25,Blink,Blink,1,1,0,0,0,0,1
11:04:54:203,25,Blink,Fixation,1,3,0,0,575.906,362.6417,1
11:04:54:220,25,Fixation,Fixation,3,3,583.9602,338.7953,590.0724,341.8544,1
11:04:54:237,25,Fixation,Fixation,3,3,585.5526,335.963,586.6831,347.2245,1
11:04:54:253,25,Fixation,Fixation,3,3,587.3604,336.9316,588.5343,346.8206,1
11:04:54:270,25,Fixation,Fixation,3,3,589.2754,335.3382,587.345,345.9782,1
11:04:54:287,25,Fixation,Fixation,3,3,592.5461,333.3189,591.0268,347.4169,1
11:04:54:303,25,Fixation,Fixation,3,3,592.6881,334.1828,595.8877,346.3768,1
11:04:54:320,25,Fixation,Fixation,3,3,595.7562,332.967,595.9728,346.9705,1
11:04:54:337,25,Fixation,Fixation,3,3,596.1915,331.6496,596.7048,346.304,1
11:04:54:354,25,Fixation,Fixation,3,3,594.5321,330.8124,598.0203,345.396,1
11:04:54:370,25,Fixation,Fixation,3,3,596.4652,329.2212,601.0192,345.0877,1
11:04:54:387,25,Fixation,Fixation,3,3,594.8212,327.9272,603.274,343.1463,1
11:04:54:404,25,Fixation,Fixation,3,3,595.1193,326.9634,601.1845,344.0731,1
11:04:54:420,25,Fixation,Fixation,3,3,593.8539,326.7074,598.3894,342.9027,1
11:04:54:437,25,Fixation,Fixation,3,3,592.6021,325.8726,598.0853,342.7924,1
11:04:54:454,25,Fixation,Fixation,3,3,592.2427,325.9093,599.5428,342.3531,1
11:04:54:470,25,Fixation,Fixation,3,3,589.4766,326.021,596.0985,341.7292,1
11:04:54:487,25,Fixation,Fixation,3,3,588.9457,325.7273,598.7683,339.3885,1
11:04:54:504,25,Fixation,Fixation,3,3,588.6175,325.94,597.822,338.907,1
11:04:54:521,25,Fixation,Fixation,3,3,587.6431,326.0547,596.8445,338.8631,1
11:04:54:537,25,Fixation,Fixation,3,3,587.9899,325.6235,595.4914,338.7832,1
11:04:54:554,25,Fixation,Fixation,3,3,587.6982,325.5163,594.4904,338.7576,1
11:04:54:571,25,Fixation,Fixation,3,3,589.0114,325.5732,592.6983,338.504,1
11:04:54:587,25,Fixation,Fixation,3,3,587.9909,325.82,592.912,337.8367,1
11:04:54:604,25,Fixation,Fixation,3,3,586.6459,325.9532,594.0687,338.196,1
11:04:54:621,25,Fixation,Fixation,3,3,586.615,326.8315,594.1585,337.2543,1
11:04:54:637,25,Fixation,Fixation,3,3,586.4154,327.4924,594.2765,337.7866,1
11:04:54:654,25,Fixation,Fixation,3,3,587.3946,328.8846,596.2083,338.1476,1
11:04:54:671,25,Fixation,Fixation,3,3,587.1067,329.6554,593.4489,339.1972,1
11:04:54:687,25,Fixation,Fixation,3,3,585.8131,330.2807,592.4123,339.2808,1
11:04:54:704,25,Fixation,Fixation,3,3,585.3614,330.8367,591.9222,339.2506,1
11:04:54:721,25,Fixation,Fixation,3,3,584.0723,331.3044,591.0657,340.0555,1
11:04:54:738,25,Fixation,Fixation,3,3,583.6216,333.2022,590.2849,340.2423,1
11:04:54:754,25,Fixation,Fixation,3,3,583.1208,334.5023,589.3451,340.8091,1
11:04:54:771,25,Fixation,Fixation,3,3,583.352,334.9277,589.7367,342.5257,1
11:04:54:788,25,Fixation,Fixation,3,3,583.4771,336.0181,588.1519,342.4398,1
11:04:54:804,25,Fixation,Fixation,3,3,583.113,336.731,587.6373,343.3799,1
11:04:54:821,25,Fixation,Fixation,3,3,582.4735,336.4617,585.3839,343.9551,1
11:04:54:838,25,Fixation,Fixation,3,3,580.7092,336.4835,583.837,344.3123,1
11:04:54:854,25,Fixation,Fixation,3,3,580.1158,337.0909,583.4335,344.5269,1
11:04:54:871,25,Fixation,Fixation,3,3,578.7912,337.6153,582.1788,344.787,1
11:04:54:888,25,Fixation,Fixation,3,3,578.438,338.328,582.4984,344.3205,1
11:04:54:905,25,Fixation,Fixation,3,3,577.8654,339.3597,581.905,343.8818,1
11:04:54:921,25,Fixation,Fixation,3,3,577.4031,338.9641,581.2551,343.6808,1
11:04:54:938,25,Fixation,Fixation,3,3,579.1654,336.2928,579.3289,343.0959,1
11:04:54:955,25,-,Fixation,-,3,0,0,578.5324,341.6939,1
11:04:54:971,25,-,Fixation,-,3,0,0,576.6531,343.6358,1
11:04:54:988,25,-,Fixation,-,3,0,0,574.954,342.2633,1
11:04:55:005,25,Fixation,Fixation,4,3,582.1609,335.934,575.2176,331.8505,1
11:04:55:021,25,Fixation,Fixation,4,3,580.0606,325.5462,574.3072,337.4762,1
11:04:55:038,25,Fixation,Fixation,4,3,579.2488,332.5285,574.0216,337.1651,1
11:04:55:055,25,Fixation,Fixation,4,3,577.4891,329.3567,575.1232,335.99,1
11:04:55:072,25,Fixation,Fixation,4,3,577.1846,329.9336,573.6328,336.0361,1
11:04:55:088,25,Fixation,Fixation,4,3,576.8462,327.3074,572.7444,334.305,1
11:04:55:105,25,Fixation,Fixation,4,3,576.4033,325.1159,573.4973,334.5768,1
11:04:55:122,25,Fixation,Fixation,4,3,575.1075,323.7203,573.3654,333.4127,1
11:04:55:138,25,Fixation,Fixation,4,3,574.597,323.0871,574.9346,333.2628,1
11:04:55:155,25,Fixation,Fixation,4,3,575.1835,322.8933,574.9699,330.6716,1
11:04:55:172,25,Fixation,Fixation,4,3,571.669,322.2502,575.9745,331.3599,1
11:04:55:188,25,Fixation,Fixation,4,3,569.2539,322.6275,576.3252,333.0228,1
11:04:55:205,25,Fixation,Fixation,4,3,568.4807,324.6935,575.0823,333.7923,1
11:04:55:222,25,Fixation,Fixation,4,3,567.2558,325.2176,575.7626,333.7336,1
11:04:55:238,25,Fixation,Fixation,4,3,566.7102,326.205,573.6354,334.659,1
11:04:55:255,25,Fixation,Fixation,4,3,566.6671,325.8694,572.7525,334.262,1
11:04:55:272,25,Fixation,Fixation,4,3,565.5883,326.004,571.2127,334.868,1
11:04:55:289,25,Fixation,Fixation,4,3,571.5524,326.8357,574.3123,334.2292,1
11:04:55:305,25,Fixation,Fixation,4,3,574.5905,327.4898,573.6097,334.1723,1
11:04:55:322,25,Fixation,Fixation,4,3,577.5835,327.7939,575.6296,334.2717,1
11:04:55:339,25,Fixation,Fixation,4,3,579.7421,326.8387,579.6217,335.2551,1
11:04:55:355,25,Fixation,Fixation,4,3,579.9298,326.3569,578.1442,334.3143,1
11:04:55:372,25,Fixation,Fixation,4,3,582.6117,326.9323,578.2431,333.4384,1
11:04:55:389,25,Fixation,Fixation,4,3,584.1832,325.9175,582.2584,332.1965,1
11:04:55:405,25,Fixation,Fixation,4,3,587.7514,324.0212,582.8485,331.796,1
11:04:55:422,25,Fixation,Fixation,4,3,589.2817,324.0876,581.3176,330.9062,1
11:04:55:439,25,Fixation,Fixation,4,3,589.1788,324.9824,584.2518,330.2823,1
11:04:55:455,25,Fixation,Fixation,4,3,590.9504,324.35,585.6848,329.5307,1
11:04:55:472,25,Fixation,Fixation,4,3,590.5519,323.8062,585.6895,329.7231,1
11:04:55:489,25,Fixation,Fixation,4,3,590.2502,325.6921,585.1817,329.489,1
11:04:55:506,25,Fixation,Fixation,4,3,589.8376,325.3386,583.9213,329.5234,1
11:04:55:522,25,Fixation,Fixation,4,3,589.2003,325.2374,582.1903,328.4925,1
11:04:55:539,25,Fixation,Fixation,4,3,589.0046,326.1825,582.3807,328.4377,1
11:04:55:556,25,Fixation,Fixation,4,3,588.2895,326.1347,581.306,328.2948,1
11:04:55:572,25,Fixation,Fixation,4,3,587.9487,326.0861,579.5528,328.6645,1
11:04:55:589,25,Fixation,Fixation,4,3,587.087,327.07,579.184,328.4921,1
11:04:55:606,25,Fixation,Fixation,4,3,585.8094,327.4512,580.027,328.3245,1
11:04:55:622,25,Fixation,Fixation,4,3,586.1574,325.7436,578.5792,329.198,1
11:04:55:639,25,Fixation,Fixation,4,3,585.0973,327.8643,577.3455,329.4958,1
11:04:55:656,25,Fixation,Fixation,4,3,583.6561,326.4401,575.2002,330.3178,1
11:04:55:672,25,Fixation,Fixation,4,3,582.2498,324.9802,574.6315,330.2075,1
11:04:55:689,25,Fixation,Fixation,4,3,581.4712,325.7301,575.3108,331.0081,1
11:04:55:706,25,Fixation,Fixation,4,3,580.8359,325.5084,572.0715,331.6945,1
11:04:55:722,25,Fixation,Fixation,4,3,579.1269,325.0287,571.792,332.4388,1
11:04:55:739,25,Fixation,Fixation,4,3,578.0016,324.2346,571.5527,333.2613,1
11:04:55:756,25,Fixation,Fixation,4,3,578.5229,324.4394,570.6003,333.4713,1
11:04:55:773,25,Fixation,Fixation,4,3,576.4339,324.5287,568.7102,333.164,1
11:04:55:789,25,Fixation,Fixation,4,3,575.641,322.7924,568.7609,333.3859,1
11:04:55:806,25,Fixation,Fixation,4,3,574.6972,323.1343,567.3357,332.4007,1
11:04:55:823,25,Fixation,Fixation,4,3,574.5995,321.5488,567.8531,331.7818,1
11:04:55:839,25,Fixation,Fixation,4,3,573.8973,323.2443,566.9222,331.7668,1
11:04:55:856,25,Fixation,Fixation,4,3,573.5739,322.8773,567.9445,332.1018,1
11:04:55:873,25,Fixation,Fixation,4,3,572.5552,322.0536,566.7958,332.0037,1
11:04:55:889,25,Fixation,Fixation,4,3,572.2028,321.6343,567.26,332.9674,1
11:04:55:906,25,Fixation,Fixation,4,3,572.4008,322.0871,566.0748,332.7439,1
11:04:55:923,25,Fixation,Fixation,4,3,572.7755,323.753,566.1311,332.8292,1
11:04:55:939,25,Fixation,Fixation,4,3,571.0981,323.6155,566.2895,332.7972,1
11:04:55:956,25,Fixation,Fixation,4,3,571.13,322.9192,565.6545,334.02,1
11:04:55:973,25,Fixation,Fixation,4,3,570.4647,322.4985,564.2531,333.991,1
11:04:55:989,25,Fixation,Fixation,4,3,569.2966,322.3313,564.8922,335.2353,1
11:04:56:006,25,Fixation,Fixation,4,3,568.5238,323.3524,564.0204,336.1872,1
11:04:56:023,25,Fixation,Fixation,4,3,569.0426,322.5085,563.1233,336.9062,1
11:04:56:040,25,Blink,Fixation,2,3,0,0,557.8912,363.4156,1
11:04:56:056,25,Blink,Blink,2,2,0,0,0,0,1
11:04:56:073,25,Blink,Blink,2,2,0,0,0,0,1
11:04:56:090,25,Blink,Blink,2,2,0,0,0,0,1
11:04:56:106,25,Blink,Blink,2,2,0,0,0,0,1
11:04:56:123,25,Blink,Blink,2,2,0,0,0,0,1
11:04:56:140,25,Blink,Blink,2,2,0,0,0,0,1
11:04:56:156,25,Fixation,Fixation,5,4,574.9206,327.2902,563.2574,337.7489,1
11:04:56:173,25,Fixation,Fixation,5,4,579.9141,322.741,565.4721,335.7459,1
11:04:56:190,25,Fixation,Fixation,5,4,576.3828,326.4402,568.7151,337.5682,1
11:04:56:206,25,Fixation,Fixation,5,4,580.2946,327.2154,570.4714,338.8799,1
11:04:56:223,25,Fixation,Fixation,5,4,580.5059,327.3398,575.7779,340.1321,1
11:04:56:240,25,Fixation,Fixation,5,4,583.2133,327.2273,578.5406,340.8881,1
11:04:56:256,25,Fixation,Fixation,5,4,584.5658,329.8885,583.3815,341.8129,1
11:04:56:273,25,Fixation,Fixation,5,4,586.7169,330.8609,586.6838,342.7106,1
11:04:56:290,25,Fixation,Fixation,5,4,587.7463,333.52,584.5301,344.5283,1
11:04:56:307,25,Fixation,Fixation,5,4,589.4386,334.9373,586.0341,346.2366,1
11:04:56:323,25,Fixation,Fixation,5,4,589.5982,335.3709,588.1428,345.6971,1
11:04:56:340,25,Fixation,Fixation,5,4,588.2015,336.8365,589.2793,349.1492,1
11:04:56:357,25,Fixation,Fixation,5,4,586.7325,338.8179,589.3147,351.8105,1
11:04:56:373,25,Fixation,Fixation,5,4,587.1229,338.553,589.5793,355.4917,1
11:04:56:390,25,Fixation,Fixation,5,4,586.4152,340.5286,589.579,356.7652,1
11:04:56:407,25,Fixation,Fixation,5,4,585.6332,342.7913,587.8772,359.5835,1
11:04:56:423,25,Fixation,Fixation,5,4,584.8834,343.7084,586.7103,362.8056,1
11:04:56:440,25,Fixation,Fixation,5,4,584.0597,344.8112,585.9048,363.8665,1
11:04:56:457,25,Fixation,Fixation,5,4,583.8768,349.5664,583.8875,365.7455,1
11:04:56:473,25,Fixation,Fixation,5,4,582.9727,348.0439,583.6387,366.8337,1
11:04:56:490,25,Fixation,Fixation,5,4,582.232,349.1811,585.8373,369.3346,1
11:04:56:507,25,Fixation,Fixation,5,4,581.7,351.7234,582.8353,370.9368,1
11:04:56:523,25,Fixation,Fixation,5,4,580.9984,351.9786,583.5407,371.789,1
11:04:56:540,25,Fixation,Fixation,5,4,580.8382,353.6979,583.7006,375.8194,1
11:04:56:557,25,Fixation,Fixation,5,4,579.743,356.5798,581.283,374.5703,1
11:04:56:574,25,Fixation,Fixation,5,4,578.0321,357.4248,583.738,376.7051,1
11:04:56:590,25,Fixation,Fixation,5,4,576.6468,358.2965,584.2922,378.8047,1
11:04:56:607,25,Fixation,Fixation,5,4,575.7252,358.2625,585.8828,383.4325,1
11:04:56:624,25,Fixation,Fixation,5,4,575.0298,359.356,583.0718,388.0596,1
11:04:56:640,25,Fixation,Fixation,5,4,573.0024,358.9699,585.9984,386.1571,1
11:04:56:657,25,Fixation,Fixation,5,4,572.2166,359.3519,587.0956,393.1302,1
11:04:56:674,25,Fixation,Fixation,5,4,571,360.511,590.7919,395.9001,1
11:04:56:690,25,Fixation,Fixation,5,4,568.4213,360.4013,588.4219,397.3811,1
11:04:56:707,25,Fixation,Fixation,5,4,568.1103,358.3569,588.7976,398.5295,1
11:04:56:724,25,Fixation,Saccade,5,2,565.7505,357.4395,585.0816,404.4127,1
11:04:56:740,25,Fixation,Fixation,5,5,564.0327,357.1563,585.8695,410.9038,1
